,Date,Team,Player,Leg Code,Game,3DA,W/A
0,05-14-19,Dart Daddies,Tom Akkermans,1.1,501 SIDO,60.1,W
1,05-14-19,RBB III,Angelo Dimalanta,1.1,501 SIDO,27.3,0
2,05-14-19,Dart Daddies,Tom Akkermans,1.2,501 SIDO,68.3,W
3,05-14-19,RBB III,Angelo Dimalanta,1.2,501 SIDO,33.0,0
4,05-14-19,Dart Daddies,Shane Hope,2.1,301 DIDO,34.4,W
5,05-14-19,Dart Daddies,Konnor DePasquale,2.1,301 DIDO,21.2,A
6,05-14-19,RBB III,Pat Maloy,2.1,301 DIDO,29.6,0
7,05-14-19,RBB III,Mike Heneghan,2.1,301 DIDO,27.8,0
8,05-14-19,Dart Daddies,Konnor DePasquale,2.2,Cricket,3.3,A
9,05-14-19,Dart Daddies,Shane Hope,2.2,Cricket,2.0,W
10,05-14-19,RBB III,Pat Maloy,2.2,Cricket,1.0,0
11,05-14-19,RBB III,Mike Heneghan,2.2,Cricket,1.3,0
12,05-14-19,Dart Daddies,Ricky Cordt,3.1,301 DIDO,18.1,W
13,05-14-19,RBB III,Mike Heneghan,3.1,301 DIDO,15.7,0
14,05-14-19,Dart Daddies,Ricky Cordt,3.2,301 DIDO,36.1,W
15,05-14-19,RBB III,Mike Heneghan,3.2,301 DIDO,31.7,0
16,05-14-19,Dart Daddies,Konnor DePasquale,4.1,Cricket,1.9,W
17,05-14-19,Dart Daddies,Andy Clarke,4.1,Cricket,1.6,A
18,05-14-19,RBB III,Jason Johnson,4.1,Cricket,1.4,0
19,05-14-19,RBB III,Pat Maloy,4.1,Cricket,1.0,0
20,05-14-19,Dart Daddies,Konnor DePasquale,4.2,Cricket,2.1,A
21,05-14-19,Dart Daddies,Andy Clarke,4.2,Cricket,1.7,W
22,05-14-19,RBB III,Jason Johnson,4.2,Cricket,0.6,0
23,05-14-19,RBB III,Pat Maloy,4.2,Cricket,1.5,0
24,05-14-19,Dart Daddies,Andy Clarke,5.1,501 SIDO,36.7,W
25,05-14-19,RBB III,Pat Maloy,5.1,501 SIDO,37.5,0
26,05-14-19,Dart Daddies,Andy Clarke,5.2,Cricket,2.2,W
27,05-14-19,RBB III,Pat Maloy,5.2,Cricket,1.8,0
28,05-14-19,Dart Daddies,Tom Akkermans,6.1,301 DIDO,44.8,W
29,05-14-19,Dart Daddies,Shane Hope,6.1,301 DIDO,26.8,A
30,05-14-19,RBB III,Jason Johnson,6.1,301 DIDO,34.8,0
31,05-14-19,RBB III,Angelo Dimalanta,6.1,301 DIDO,21.8,0
32,05-14-19,Dart Daddies,Tom Akkermans,6.2,301 DIDO,39.0,W
33,05-14-19,Dart Daddies,Shane Hope,6.2,301 DIDO,9.0,A
34,05-14-19,RBB III,Jason Johnson,6.2,301 DIDO,30.4,0
35,05-14-19,RBB III,Angelo Dimalanta,6.2,301 DIDO,14.3,0
36,05-14-19,Dart Daddies,Tom Akkermans,7.1,301 DIDO,48.3,W
37,05-14-19,Dart Daddies,Ricky Cordt,7.1,301 DIDO,46.7,A
38,05-14-19,RBB III,Jason Johnson,7.1,301 DIDO,37.3,0
39,05-14-19,RBB III,Mike Heneghan,7.1,301 DIDO,23.0,0
40,05-14-19,Dart Daddies,Ricky Cordt,7.2,301 DIDO,22.0,A
41,05-14-19,Dart Daddies,Tom Akkermans,7.2,301 DIDO,58.1,W
42,05-14-19,RBB III,Mike Heneghan,7.2,301 DIDO,8.0,0
43,05-14-19,RBB III,Jason Johnson,7.2,301 DIDO,9.3,0
44,05-14-19,Dart Daddies,Shane Hope,8.1,Cricket,1.8,W
45,05-14-19,RBB III,Jason Johnson,8.1,Cricket,1.2,0
46,05-14-19,Dart Daddies,Shane Hope,8.2,Cricket,2.3,W
47,05-14-19,RBB III,Jason Johnson,8.2,Cricket,1.2,0
48,05-14-19,Dart Daddies,Konnor DePasquale,9.1,501 SIDO,67.2,A
49,05-14-19,Dart Daddies,Ricky Cordt,9.1,501 SIDO,38.1,W
50,05-14-19,RBB III,Pat Maloy,9.1,501 SIDO,37.0,0
51,05-14-19,RBB III,Angelo Dimalanta,9.1,501 SIDO,38.2,0
52,05-14-19,Dart Daddies,Konnor DePasquale,9.2,501 SIDO,38.4,0
53,05-14-19,Dart Daddies,Ricky Cordt,9.2,501 SIDO,47.8,0
54,05-14-19,RBB III,Pat Maloy,9.2,501 SIDO,47.0,W
55,05-14-19,RBB III,Angelo Dimalanta,9.2,501 SIDO,43.8,A
56,05-14-19,Dart Daddies,Ricky Cordt,9.3,501 SIDO,37.2,0
57,05-14-19,Dart Daddies,Konnor DePasquale,9.3,501 SIDO,36.2,0
58,05-14-19,RBB III,Angelo Dimalanta,9.3,501 SIDO,53.3,W
59,05-14-19,RBB III,Pat Maloy,9.3,501 SIDO,39.8,A
0,05-21-19,Team Fireball,John G Kilroy,1.1,501 SIDO,37.4,0
1,05-21-19,Dart Daddies,Tom Akkermans,1.1,501 SIDO,51.8,W
2,05-21-19,Team Fireball,John G Kilroy,1.2,501 SIDO,49.3,0
3,05-21-19,Dart Daddies,Tom Akkermans,1.2,501 SIDO,51.8,W
4,05-21-19,Team Fireball,Michael P Keating,2.1,Cricket,1.7,W
5,05-21-19,Team Fireball,Steve Harbin,2.1,Cricket,2.7,A
6,05-21-19,Dart Daddies,Konnor DePasquale,2.1,Cricket,1.3,0
7,05-21-19,Dart Daddies,Shane Hope,2.1,Cricket,2.0,0
8,05-21-19,Team Fireball,Michael P Keating,2.2,501 SIDO,49.2,A
9,05-21-19,Team Fireball,Steve Harbin,2.2,501 SIDO,54.6,W
10,05-21-19,Dart Daddies,Shane Hope,2.2,501 SIDO,35.8,0
11,05-21-19,Dart Daddies,Konnor DePasquale,2.2,501 SIDO,33.0,0
12,05-21-19,Team Fireball,Dwight Winkowski,3.1,301 DIDO,20.7,0
13,05-21-19,Dart Daddies,Ricky Cordt,3.1,301 DIDO,22.6,W
14,05-21-19,Team Fireball,Dwight Winkowski,3.2,301 DIDO,24.8,0
15,05-21-19,Dart Daddies,Ricky Cordt,3.2,301 DIDO,25.8,W
16,05-21-19,Team Fireball,John G Kilroy,4.1,Cricket,2.5,0
17,05-21-19,Team Fireball,Steve Harbin,4.1,Cricket,1.2,0
18,05-21-19,Dart Daddies,Tom Akkermans,4.1,Cricket,2.6,W
19,05-21-19,Dart Daddies,Shane Hope,4.1,Cricket,2.6,A
20,05-21-19,Team Fireball,Steve Harbin,4.2,Cricket,0.8,0
21,05-21-19,Team Fireball,John G Kilroy,4.2,Cricket,1.0,0
22,05-21-19,Dart Daddies,Shane Hope,4.2,Cricket,2.6,W
23,05-21-19,Dart Daddies,Tom Akkermans,4.2,Cricket,3.5,A
24,05-21-19,Team Fireball,Steve Harbin,5.1,301 DIDO,35.6,0
25,05-21-19,Dart Daddies,Shane Hope,5.1,301 DIDO,39.3,W
26,05-21-19,Team Fireball,Steve Harbin,5.2,Cricket,1.6,0
27,05-21-19,Dart Daddies,Shane Hope,5.2,Cricket,1.6,W
28,05-21-19,Team Fireball,Michael P Keating,6.1,Cricket,1.4,W
29,05-21-19,Team Fireball,Dwight Winkowski,6.1,Cricket,1.6,A
30,05-21-19,Dart Daddies,Ricky Cordt,6.1,Cricket,1.1,0
31,05-21-19,Dart Daddies,Shane Hope,6.1,Cricket,2.0,0
32,05-21-19,Team Fireball,Michael P Keating,6.2,Cricket,1.2,0
33,05-21-19,Team Fireball,Dwight Winkowski,6.2,Cricket,1.1,0
34,05-21-19,Dart Daddies,Ricky Cordt,6.2,Cricket,1.2,A
35,05-21-19,Dart Daddies,Shane Hope,6.2,Cricket,1.9,W
36,05-21-19,Team Fireball,Michael P Keating,6.3,Cricket,1.1,0
37,05-21-19,Team Fireball,Dwight Winkowski,6.3,Cricket,1.7,0
38,05-21-19,Dart Daddies,Shane Hope,6.3,Cricket,2.3,W
39,05-21-19,Dart Daddies,Ricky Cordt,6.3,Cricket,1.9,A
40,05-21-19,Team Fireball,Michael P Keating,7.1,301 DIDO,26.4,A
41,05-21-19,Team Fireball,John G Kilroy,7.1,301 DIDO,33.8,W
42,05-21-19,Dart Daddies,Ricky Cordt,7.1,301 DIDO,45.0,0
43,05-21-19,Dart Daddies,Tom Akkermans,7.1,301 DIDO,15.0,0
44,05-21-19,Team Fireball,Michael P Keating,7.2,301 DIDO,18.0,0
45,05-21-19,Team Fireball,John G Kilroy,7.2,301 DIDO,31.7,0
46,05-21-19,Dart Daddies,Tom Akkermans,7.2,301 DIDO,20.3,W
47,05-21-19,Dart Daddies,Ricky Cordt,7.2,301 DIDO,27.7,A
48,05-21-19,Team Fireball,Michael P Keating,7.3,301 DIDO,24.4,0
49,05-21-19,Team Fireball,John G Kilroy,7.3,301 DIDO,43.5,0
50,05-21-19,Dart Daddies,Tom Akkermans,7.3,301 DIDO,48.5,W
51,05-21-19,Dart Daddies,Ricky Cordt,7.3,301 DIDO,22.8,A
52,05-21-19,Team Fireball,Michael P Keating,8.1,Cricket,1.5,0
53,05-21-19,Dart Daddies,Konnor DePasquale,8.1,Cricket,1.7,W
54,05-21-19,Team Fireball,Michael P Keating,8.2,Cricket,1.9,W
55,05-21-19,Dart Daddies,Konnor DePasquale,8.2,Cricket,1.9,0
56,05-21-19,Team Fireball,Michael P Keating,8.3,Cricket,0.8,0
57,05-21-19,Dart Daddies,Konnor DePasquale,8.3,Cricket,1.5,W
58,05-21-19,Team Fireball,Dwight Winkowski,9.1,501 SIDO,38.8,0
59,05-21-19,Team Fireball,John G Kilroy,9.1,501 SIDO,26.0,0
60,05-21-19,Dart Daddies,Tom Akkermans,9.1,501 SIDO,63.8,A
61,05-21-19,Dart Daddies,Konnor DePasquale,9.1,501 SIDO,61.5,W
62,05-21-19,Team Fireball,John G Kilroy,9.2,501 SIDO,42.0,0
63,05-21-19,Team Fireball,Dwight Winkowski,9.2,501 SIDO,43.4,0
64,05-21-19,Dart Daddies,Tom Akkermans,9.2,501 SIDO,56.0,W
65,05-21-19,Dart Daddies,Konnor DePasquale,9.2,501 SIDO,33.0,A
0,", 6-4-19",Motley Crew,Don Koss,1.1,501 SIDO,40.6,W
1,", 6-4-19",Dart Daddies,Konnor DePasquale,1.1,501 SIDO,38.2,0
2,", 6-4-19",Motley Crew,Don Koss,1.2,501 SIDO,60.3,0
3,", 6-4-19",Dart Daddies,Konnor DePasquale,1.2,501 SIDO,55.7,W
4,", 6-4-19",Motley Crew,Don Koss,1.3,501 SIDO,39.5,0
5,", 6-4-19",Dart Daddies,Konnor DePasquale,1.3,501 SIDO,44.2,W
6,", 6-4-19",Motley Crew,Kevin Askham,2.1,301 DIDO,33.0,0
7,", 6-4-19",Motley Crew,Ken Molitoris,2.1,301 DIDO,42.7,0
8,", 6-4-19",Dart Daddies,Tom Akkermans,2.1,301 DIDO,53.3,W
9,", 6-4-19",Dart Daddies,Dylan Seo,2.1,301 DIDO,29.3,A
10,", 6-4-19",Motley Crew,Kevin Askham,2.2,501 SIDO,39.9,0
11,", 6-4-19",Motley Crew,Ken Molitoris,2.2,501 SIDO,34.7,0
12,", 6-4-19",Dart Daddies,Dylan Seo,2.2,501 SIDO,33.5,W
13,", 6-4-19",Dart Daddies,Tom Akkermans,2.2,501 SIDO,48.2,A
14,", 6-4-19",Motley Crew,Jim Askham,3.1,301 DIDO,26.6,W
15,", 6-4-19",Dart Daddies,Shane Hope,3.1,301 DIDO,24.9,0
16,", 6-4-19",Motley Crew,Jim Askham,3.2,301 DIDO,37.6,W
17,", 6-4-19",Dart Daddies,Shane Hope,3.2,301 DIDO,24.4,0
18,", 6-4-19",Motley Crew,Kevin Askham,4.1,Cricket,2.2,0
19,", 6-4-19",Motley Crew,Mel Anderson,4.1,Cricket,0.8,0
20,", 6-4-19",Dart Daddies,Tom Akkermans,4.1,Cricket,2.5,A
21,", 6-4-19",Dart Daddies,Shane Hope,4.1,Cricket,3.0,W
22,", 6-4-19",Motley Crew,Kevin Askham,4.2,Cricket,2.8,W
23,", 6-4-19",Motley Crew,Mel Anderson,4.2,Cricket,1.1,A
24,", 6-4-19",Dart Daddies,Tom Akkermans,4.2,Cricket,2.0,0
25,", 6-4-19",Dart Daddies,Shane Hope,4.2,Cricket,2.0,0
26,", 6-4-19",Motley Crew,Kevin Askham,4.3,Cricket,2.1,0
27,", 6-4-19",Motley Crew,Mel Anderson,4.3,Cricket,2.3,0
28,", 6-4-19",Dart Daddies,Tom Akkermans,4.3,Cricket,2.3,W
29,", 6-4-19",Dart Daddies,Shane Hope,4.3,Cricket,2.5,A
30,", 6-4-19",Motley Crew,Mel Anderson,5.1,301 DIDO,0,0
31,", 6-4-19",Dart Daddies,Dylan Seo,5.1,301 DIDO,34.7,W
32,", 6-4-19",Motley Crew,Mel Anderson,5.2,Cricket,1.5,0
33,", 6-4-19",Dart Daddies,Dylan Seo,5.2,Cricket,2.1,W
34,", 6-4-19",Motley Crew,Don Koss,6.1,501 SIDO,43.0,W
35,", 6-4-19",Motley Crew,Ken Molitoris,6.1,501 SIDO,33.3,A
36,", 6-4-19",Dart Daddies,Dylan Seo,6.1,501 SIDO,37.3,0
37,", 6-4-19",Dart Daddies,Konnor DePasquale,6.1,501 SIDO,45.5,0
38,", 6-4-19",Motley Crew,Don Koss,6.2,501 SIDO,37.2,0
39,", 6-4-19",Motley Crew,Ken Molitoris,6.2,501 SIDO,36.3,0
40,", 6-4-19",Dart Daddies,Dylan Seo,6.2,501 SIDO,47.1,W
41,", 6-4-19",Dart Daddies,Konnor DePasquale,6.2,501 SIDO,31.2,A
42,", 6-4-19",Motley Crew,Don Koss,6.3,501 SIDO,30.7,0
43,", 6-4-19",Motley Crew,Ken Molitoris,6.3,501 SIDO,29.8,0
44,", 6-4-19",Dart Daddies,Dylan Seo,6.3,501 SIDO,47.1,A
45,", 6-4-19",Dart Daddies,Konnor DePasquale,6.3,501 SIDO,27.0,W
46,", 6-4-19",Motley Crew,Jim Askham,7.1,301 DIDO,42.2,0
47,", 6-4-19",Motley Crew,Mel Anderson,7.1,301 DIDO,14.0,0
48,", 6-4-19",Dart Daddies,Dylan Seo,7.1,301 DIDO,22.4,A
49,", 6-4-19",Dart Daddies,Shane Hope,7.1,301 DIDO,40.5,W
50,", 6-4-19",Motley Crew,Jim Askham,7.2,301 DIDO,34.3,0
51,", 6-4-19",Motley Crew,Mel Anderson,7.2,301 DIDO,42.7,0
52,", 6-4-19",Dart Daddies,Dylan Seo,7.2,301 DIDO,27.7,A
53,", 6-4-19",Dart Daddies,Shane Hope,7.2,301 DIDO,72.7,W
54,", 6-4-19",Motley Crew,Kevin Askham,8.1,Cricket,3.0,W
55,", 6-4-19",Dart Daddies,Tom Akkermans,8.1,Cricket,2.0,0
56,", 6-4-19",Motley Crew,Kevin Askham,8.2,Cricket,1.9,0
57,", 6-4-19",Dart Daddies,Tom Akkermans,8.2,Cricket,2.4,W
58,", 6-4-19",Motley Crew,Kevin Askham,8.3,Cricket,2.4,W
59,", 6-4-19",Dart Daddies,Tom Akkermans,8.3,Cricket,2.1,0
60,", 6-4-19",Motley Crew,Kevin Askham,9.1,501 SIDO,65.6,0
61,", 6-4-19",Motley Crew,Don Koss,9.1,501 SIDO,31.0,0
62,", 6-4-19",Dart Daddies,Tom Akkermans,9.1,501 SIDO,58.0,A
63,", 6-4-19",Dart Daddies,Konnor DePasquale,9.1,501 SIDO,45.2,W
64,", 6-4-19",Motley Crew,Kevin Askham,9.2,501 SIDO,55.2,0
65,", 6-4-19",Motley Crew,Don Koss,9.2,501 SIDO,33.2,0
66,", 6-4-19",Dart Daddies,Tom Akkermans,9.2,501 SIDO,62.5,W
67,", 6-4-19",Dart Daddies,Konnor DePasquale,9.2,501 SIDO,29.4,A
0,06-11-19,Dart Daddies,Tom Akkermans,1.1,501 SIDO,32.3,0
1,06-11-19,Team Fireball,Dwight Winkowski,1.1,501 SIDO,35.0,W
2,06-11-19,Dart Daddies,Tom Akkermans,1.2,501 SIDO,25.6,0
3,06-11-19,Team Fireball,Dwight Winkowski,1.2,501 SIDO,26.8,W
4,06-11-19,Dart Daddies,Andy Clarke,2.1,Cricket,2.7,A
5,06-11-19,Dart Daddies,Konnor DePasquale,2.1,Cricket,1.3,W
6,06-11-19,Team Fireball,Michael P Keating,2.1,Cricket,1.3,0
7,06-11-19,Team Fireball,John G Kilroy,2.1,Cricket,1.4,0
8,06-11-19,Dart Daddies,Andy Clarke,2.2,501 SIDO,48.6,W
9,06-11-19,Dart Daddies,Konnor DePasquale,2.2,501 SIDO,48.4,A
10,06-11-19,Team Fireball,Michael P Keating,2.2,501 SIDO,42.3,0
11,06-11-19,Team Fireball,John G Kilroy,2.2,501 SIDO,43.0,0
12,06-11-19,Dart Daddies,Ricky Cordt,3.1,301 DIDO,24.4,W
13,06-11-19,Team Fireball,Steve Harbin,3.1,301 DIDO,24.4,0
14,06-11-19,Dart Daddies,Ricky Cordt,3.2,301 DIDO,28.2,W
15,06-11-19,Team Fireball,Steve Harbin,3.2,301 DIDO,25.9,0
16,06-11-19,Dart Daddies,Shane Hope,4.1,Cricket,1.8,W
17,06-11-19,Dart Daddies,Tom Akkermans,4.1,Cricket,1.3,A
18,06-11-19,Team Fireball,Dwight Winkowski,4.1,Cricket,1.7,0
19,06-11-19,Team Fireball,John G Kilroy,4.1,Cricket,1.3,0
20,06-11-19,Dart Daddies,Shane Hope,4.2,Cricket,2.0,A
21,06-11-19,Dart Daddies,Tom Akkermans,4.2,Cricket,3.0,W
22,06-11-19,Team Fireball,Dwight Winkowski,4.2,Cricket,2.0,0
23,06-11-19,Team Fireball,John G Kilroy,4.2,Cricket,1.6,0
24,06-11-19,Dart Daddies,Andy Clarke,5.1,Cricket,1.6,0
25,06-11-19,Team Fireball,John G Kilroy,5.1,Cricket,2.3,W
26,06-11-19,Dart Daddies,Andy Clarke,5.2,501 SIDO,46.9,0
27,06-11-19,Team Fireball,John G Kilroy,5.2,501 SIDO,53.7,W
28,06-11-19,Dart Daddies,Andy Clarke,6.1,301 DIDO,36.0,0
29,06-11-19,Dart Daddies,Shane Hope,6.1,301 DIDO,28.0,0
30,06-11-19,Team Fireball,Michael P Keating,6.1,301 DIDO,28.1,W
31,06-11-19,Team Fireball,Steve Harbin,6.1,301 DIDO,66.0,A
32,06-11-19,Dart Daddies,Andy Clarke,6.2,301 DIDO,32.4,W
33,06-11-19,Dart Daddies,Shane Hope,6.2,301 DIDO,34.8,A
34,06-11-19,Team Fireball,Michael P Keating,6.2,301 DIDO,36.8,0
35,06-11-19,Team Fireball,Steve Harbin,6.2,301 DIDO,36.3,0
36,06-11-19,Dart Daddies,Andy Clarke,6.3,301 DIDO,23.1,W
37,06-11-19,Dart Daddies,Shane Hope,6.3,301 DIDO,25.8,A
38,06-11-19,Team Fireball,Michael P Keating,6.3,301 DIDO,21.9,0
39,06-11-19,Team Fireball,Steve Harbin,6.3,301 DIDO,22.3,0
40,06-11-19,Dart Daddies,Tom Akkermans,7.1,301 DIDO,29.6,A
41,06-11-19,Dart Daddies,Ricky Cordt,7.1,301 DIDO,35.3,W
42,06-11-19,Team Fireball,John G Kilroy,7.1,301 DIDO,14.6,0
43,06-11-19,Team Fireball,Steve Harbin,7.1,301 DIDO,19.3,0
44,06-11-19,Dart Daddies,Tom Akkermans,7.2,301 DIDO,29.0,0
45,06-11-19,Dart Daddies,Ricky Cordt,7.2,301 DIDO,26.2,0
46,06-11-19,Team Fireball,John G Kilroy,7.2,301 DIDO,33.3,W
47,06-11-19,Team Fireball,Steve Harbin,7.2,301 DIDO,20.2,A
48,06-11-19,Dart Daddies,Tom Akkermans,7.3,301 DIDO,47.5,A
49,06-11-19,Dart Daddies,Ricky Cordt,7.3,301 DIDO,27.8,W
50,06-11-19,Team Fireball,John G Kilroy,7.3,301 DIDO,27.3,0
51,06-11-19,Team Fireball,Steve Harbin,7.3,301 DIDO,40.7,0
52,06-11-19,Dart Daddies,Konnor DePasquale,8.1,Cricket,2.0,W
53,06-11-19,Team Fireball,Michael P Keating,8.1,Cricket,1.9,0
54,06-11-19,Dart Daddies,Konnor DePasquale,8.2,Cricket,1.3,0
55,06-11-19,Team Fireball,Michael P Keating,8.2,Cricket,2.2,W
56,06-11-19,Dart Daddies,Konnor DePasquale,8.3,Cricket,2.0,W
57,06-11-19,Team Fireball,Michael P Keating,8.3,Cricket,1.8,0
58,06-11-19,Dart Daddies,Ricky Cordt,9.1,501 SIDO,42.7,A
59,06-11-19,Dart Daddies,Shane Hope,9.1,501 SIDO,43.2,W
60,06-11-19,Team Fireball,Michael P Keating,9.1,501 SIDO,47.0,0
61,06-11-19,Team Fireball,Dwight Winkowski,9.1,501 SIDO,39.8,0
62,06-11-19,Dart Daddies,Shane Hope,9.2,501 SIDO,52.9,W
63,06-11-19,Dart Daddies,Ricky Cordt,9.2,501 SIDO,27.7,A
64,06-11-19,Team Fireball,Michael P Keating,9.2,501 SIDO,34.1,0
65,06-11-19,Team Fireball,Dwight Winkowski,9.2,501 SIDO,42.7,0
0,06-25-19,Dart Daddies,Konnor DePasquale,1.1,501 SIDO,25.1,W
1,06-25-19,Motley Crew,Don Koss,1.1,501 SIDO,24.6,0
2,06-25-19,Dart Daddies,Konnor DePasquale,1.2,501 SIDO,39.5,W
3,06-25-19,Motley Crew,Don Koss,1.2,501 SIDO,34.9,0
4,06-25-19,Dart Daddies,Dylan Seo,2.1,301 DIDO,20.2,0
5,06-25-19,Dart Daddies,Andy Clarke,2.1,301 DIDO,45.3,0
6,06-25-19,Motley Crew,Kevin Askham,2.1,301 DIDO,53.3,W
7,06-25-19,Motley Crew,Ken Molitoris,2.1,301 DIDO,17.5,A
8,06-25-19,Dart Daddies,Andy Clarke,2.2,501 SIDO,39.2,0
9,06-25-19,Dart Daddies,Dylan Seo,2.2,501 SIDO,52.3,0
10,06-25-19,Motley Crew,Kevin Askham,2.2,501 SIDO,66.0,W
11,06-25-19,Motley Crew,Ken Molitoris,2.2,501 SIDO,42.8,A
12,06-25-19,Dart Daddies,Ricky Cordt,3.1,301 DIDO,27.4,W
13,06-25-19,Motley Crew,Jim Askham,3.1,301 DIDO,28.6,0
14,06-25-19,Dart Daddies,Ricky Cordt,3.2,301 DIDO,12.0,W
15,06-25-19,Motley Crew,Jim Askham,3.2,301 DIDO,12.0,0
16,06-25-19,Dart Daddies,Tom Akkermans,4.1,Cricket,1.0,0
17,06-25-19,Dart Daddies,Andy Clarke,4.1,Cricket,1.5,0
18,06-25-19,Motley Crew,Kevin Askham,4.1,Cricket,1.9,W
19,06-25-19,Motley Crew,Mel Anderson,4.1,Cricket,1.4,A
20,06-25-19,Dart Daddies,Andy Clarke,4.2,Cricket,1.9,W
21,06-25-19,Dart Daddies,Tom Akkermans,4.2,Cricket,2.3,A
22,06-25-19,Motley Crew,Kevin Askham,4.2,Cricket,2.2,0
23,06-25-19,Motley Crew,Mel Anderson,4.2,Cricket,1.2,0
24,06-25-19,Dart Daddies,Tom Akkermans,4.3,Cricket,1.6,A
25,06-25-19,Dart Daddies,Andy Clarke,4.3,Cricket,1.5,W
26,06-25-19,Motley Crew,Kevin Askham,4.3,Cricket,1.4,0
27,06-25-19,Motley Crew,Mel Anderson,4.3,Cricket,1.0,0
28,06-25-19,Dart Daddies,Shane Hope,5.1,301 DIDO,27.9,0
29,06-25-19,Motley Crew,Mel Anderson,5.1,301 DIDO,32.3,W
30,06-25-19,Dart Daddies,Shane Hope,5.2,Cricket,2.3,W
31,06-25-19,Motley Crew,Mel Anderson,5.2,Cricket,1.4,0
32,06-25-19,Dart Daddies,Shane Hope,5.3,501 SIDO,49.1,0
33,06-25-19,Motley Crew,Mel Anderson,5.3,501 SIDO,45.5,W
34,06-25-19,Dart Daddies,Shane Hope,6.1,301 DIDO,19.0,0
35,06-25-19,Dart Daddies,Dylan Seo,6.1,301 DIDO,20.7,0
36,06-25-19,Motley Crew,Gerald Dorsch,6.1,301 DIDO,21.8,W
37,06-25-19,Motley Crew,Ken Molitoris,6.1,301 DIDO,18.1,A
38,06-25-19,Dart Daddies,Dylan Seo,6.2,301 DIDO,15.9,A
39,06-25-19,Dart Daddies,Shane Hope,6.2,301 DIDO,28.5,W
40,06-25-19,Motley Crew,Gerald Dorsch,6.2,301 DIDO,22.9,0
41,06-25-19,Motley Crew,Ken Molitoris,6.2,301 DIDO,21.7,0
42,06-25-19,Dart Daddies,Dylan Seo,6.3,301 DIDO,14.0,A
43,06-25-19,Dart Daddies,Shane Hope,6.3,301 DIDO,16.7,W
44,06-25-19,Motley Crew,Gerald Dorsch,6.3,301 DIDO,14.0,0
45,06-25-19,Motley Crew,Ken Molitoris,6.3,301 DIDO,17.7,0
46,06-25-19,Dart Daddies,Ricky Cordt,7.1,301 DIDO,16.1,W
47,06-25-19,Dart Daddies,Dylan Seo,7.1,301 DIDO,43.0,A
48,06-25-19,Motley Crew,Don Koss,7.1,301 DIDO,22.0,0
49,06-25-19,Motley Crew,Gerald Dorsch,7.1,301 DIDO,37.8,0
50,06-25-19,Dart Daddies,Dylan Seo,7.2,301 DIDO,37.1,W
51,06-25-19,Dart Daddies,Ricky Cordt,7.2,301 DIDO,32.0,A
52,06-25-19,Motley Crew,Don Koss,7.2,301 DIDO,12.8,0
53,06-25-19,Motley Crew,Gerald Dorsch,7.2,301 DIDO,14.8,0
54,06-25-19,Dart Daddies,Tom Akkermans,8.1,Cricket,1.8,0
55,06-25-19,Motley Crew,Kevin Askham,8.1,Cricket,1.9,W
56,06-25-19,Dart Daddies,Tom Akkermans,8.2,Cricket,2.2,0
57,06-25-19,Motley Crew,Kevin Askham,8.2,Cricket,2.5,W
58,06-25-19,Dart Daddies,Konnor DePasquale,9.1,501 SIDO,25.4,0
59,06-25-19,Dart Daddies,Andy Clarke,9.1,501 SIDO,68.4,0
60,06-25-19,Motley Crew,Jim Askham,9.1,501 SIDO,49.4,A
61,06-25-19,Motley Crew,Don Koss,9.1,501 SIDO,58.6,W
62,06-25-19,Dart Daddies,Konnor DePasquale,9.2,501 SIDO,67.1,W
63,06-25-19,Dart Daddies,Andy Clarke,9.2,501 SIDO,24.2,A
64,06-25-19,Motley Crew,Jim Askham,9.2,501 SIDO,35.8,0
65,06-25-19,Motley Crew,Don Koss,9.2,501 SIDO,33.4,0
66,06-25-19,Dart Daddies,Andy Clarke,9.3,501 SIDO,32.0,W
67,06-25-19,Dart Daddies,Konnor DePasquale,9.3,501 SIDO,29.3,A
68,06-25-19,Motley Crew,Jim Askham,9.3,501 SIDO,28.4,0
69,06-25-19,Motley Crew,Don Koss,9.3,501 SIDO,33.3,0
0,", 7-2-19",RBB III,Angelo Dimalanta,1.1,501 SIDO,40.2,0
1,", 7-2-19",Dart Daddies,Konnor DePasquale,1.1,501 SIDO,41.8,W
2,", 7-2-19",RBB III,Angelo Dimalanta,1.2,501 SIDO,35.5,0
3,", 7-2-19",Dart Daddies,Konnor DePasquale,1.2,501 SIDO,35.8,W
4,", 7-2-19",RBB III,Pat Maloy,2.1,301 DIDO,53.7,0
5,", 7-2-19",RBB III,John Bieg,2.1,301 DIDO,26.7,0
6,", 7-2-19",Dart Daddies,Shane Hope,2.1,301 DIDO,57.3,W
7,", 7-2-19",Dart Daddies,Andy Clarke,2.1,301 DIDO,30.3,A
8,", 7-2-19",RBB III,Pat Maloy,2.2,Cricket,1.3,0
9,", 7-2-19",RBB III,John Bieg,2.2,Cricket,1.4,0
10,", 7-2-19",Dart Daddies,Andy Clarke,2.2,Cricket,1.7,A
11,", 7-2-19",Dart Daddies,Shane Hope,2.2,Cricket,2.7,W
12,", 7-2-19",RBB III,Mike Heneghan,3.1,301 DIDO,32.6,0
13,", 7-2-19",Dart Daddies,Ricky Cordt,3.1,301 DIDO,41.0,W
14,", 7-2-19",RBB III,Mike Heneghan,3.2,301 DIDO,33.6,0
